Center Name,Address,Contact Details,Doctor Details,Google Maps Link,Reasoning
"Pioneer Hospital","S.No.349, Taluka Maval, 351, Somatne Phata, Tukaram Nagar, Talegaon Dabhade, Maharashtra 410506, India.","09822636161","","https://www.google.com/maps/search/?api=1&query=Pioneer+Hospital+S.No.349,+Taluka+Maval,+351,+Somatne+Phata,+Tukaram+Nagar,+Talegaon+Dabhade,+Maharashtra+410506,+India.","The text directly states that the hospital 'is equipped with a CT scanner' for diagnostic purposes."
"Shirur MRI & CT Scan Centre","Shirur MRI & CT Scan Centre, Diagnostic Centre, Shivdarshan Complex, Nagar - Pune Rd, near Vighnaharta Hospital, Baburao Nagar, C/O, Shirur, Pune, Maharashtra 412210, India","091566 03862","","https://www.google.com/maps/search/?api=1&query=Shirur+MRI+%26+CT+Scan+Centre+Diagnostic+Centre%2C+Shivdarshan+Complex%2C+Nagar+-+Pune+Rd%2C+near+Vighnaharta+Hospital%2C+Baburao+Nagar%2C+C%2FO%2C+Shirur%2C+Pune%2C+Maharashtra+412210%2C+India","The center's name and the provided text confirm that it offers CT scan services."
"Dr. Kathe Diagnostic Centre","Mahtre Wadi, Narayangaon, Maharashtra 410504","098501 43288","Dr. Kathe","https://www.google.com/maps/search/?api=1&query=Dr.+Kathe+Diagnostic+Centre+Mahtre+Wadi%2C+Narayangaon%2C+Maharashtra+410504","The text's introduction explicitly lists this as a center near the 410515 pincode that offers CT scan services."
"Dr. Kathe Diagnostic Centre","Pune - Nashik Hwy, Malwadi, Manchar, Maharashtra 410503","088880 05866","Dr. Kathe","https://www.google.com/maps/search/?api=1&query=Dr.+Kathe+Diagnostic+Centre+Pune+-+Nashik+Hwy%2C+Malwadi%2C+Manchar%2C+Maharashtra+410503","The text's introduction explicitly lists this as a center near the 410515 pincode that offers CT scan services."
"Vijaya PH Diagnostic Centre - Kothrud","5, Karve Rd, opp. Bank of Maharashtra, Mayur Colony, Kothrud, Pune, Maharashtra 411038, India.","092402 22222","","https://www.google.com/maps/search/?api=1&query=Vijaya+PH+Diagnostic+Centre+-+Kothrud+5%2C+Karve+Rd%2C+opp.+Bank+of+Maharashtra%2C+Mayur+Colony%2C+Kothrud%2C+Pune%2C+Maharashtra+411038%2C+India.","The text confirms that this Kothrud location is a branch of Vijaya PH Diagnostic Centre, which offers CT scan services."
"Vijaya PH Diagnostic Centre - Kalyani Nagar","Mulik Capital, 1st Floor, Besides Wadeshwar, Kalyani Nagar, Pune, Maharashtra-411006.","9240222222","","https://www.google.com/maps/search/?api=1&query=Vijaya+PH+Diagnostic+Centre+-+Kalyani+Nagar+Mulik+Capital%2C+1st+Floor%2C+Besides+Wadeshwar%2C+Kalyani+Nagar%2C+Pune%2C+Maharashtra-411006.","This Kalyani Nagar location is listed as one of the centers for Vijaya PH Diagnostic Centre that provides CT scan services."
"Vijaya PH Diagnostic Centre - Satara Road","Lotus Court, Pune - Satara Rd, opposite Adinath Society, near Parvati industrial, Navmaharshtra Society, Parvati Industrial Estate, Parvati Paytha, Pune, Maharashtra-411009.","9240222222","","https://www.google.com/maps/search/?api=1&query=Vijaya+PH+Diagnostic+Centre+-+Satara+Road+Lotus+Court%2C+Pune+-+Satara+Rd%2C+opposite+Adinath+Society%2C+near+Parvati+industrial%2C+Navmaharshtra+Society%2C+Parvati+Industrial+Estate%2C+Parvati+Paytha%2C+Pune%2C+Maharashtra-411009.","The text includes the Satara Road location as a branch of Vijaya PH Diagnostic Centre that offers CT scans."
"Star Imaging Bund Garden | MRI CT X-ray","Connaught Place building Ground Floor, Bund Garden Rd, Sangamvadi, Pune, Maharashtra 411001, India","079 4261 1127","","https://www.google.com/maps/search/?api=1&query=Star+Imaging+Bund+Garden+%7C+MRI+CT+X-ray+Connaught+Place+building+Ground+Floor%2C+Bund+Garden+Rd%2C+Sangamvadi%2C+Pune%2C+Maharashtra+411001%2C+India","The center's name includes 'CT' and the text explicitly lists 'CT scans' as one of its offered services."
"NM Medical PET CT SCAN","NM Medical, Sancheti Hospital, PET CT SCAN, Shivajinagar, Pune, Maharashtra 411005, India","75066 65658","","https://www.google.com/maps/search/?api=1&query=NM+Medical+PET+CT+SCAN+NM+Medical%2C+Sancheti+Hospital%2C+PET+CT+SCAN%2C+Shivajinagar%2C+Pune%2C+Maharashtra+411005%2C+India","The center's name is 'NM Medical PET CT SCAN' and the text confirms it offers advanced diagnostic services including PET CT scans."
"ONP CT Scan Centre","1671, 75, Ganeshkhind Rd, near hotel pride, Narveer Tanaji Wadi, Shivajinagar, Pune, Maharashtra 411005, India.","020 6721 6600","","https://www.google.com/maps/search/?api=1&query=ONP+CT+Scan+Centre+1671%2C+75%2C+Ganeshkhind+Rd%2C+near+hotel+pride%2C+Narveer+Tanaji+Wadi%2C+Shivajinagar%2C+Pune%2C+Maharashtra+411005%2C+India.","The center's name is 'ONP CT Scan Centre' and the services description confirms it 'offers CT scan services'."
"Poona Hospital And Research Centre","27, near Alka Talkies, Ganjwe Wadi, Sadashiv Peth, Pune, Maharashtra 411030, India","Not provided in text","","https://www.google.com/maps/search/?api=1&query=Poona+Hospital+And+Research+Centre+27%2C+near+Alka+Talkies%2C+Ganjwe+Wadi%2C+Sadashiv+Peth%2C+Pune%2C+Maharashtra+411030%2C+India","The text explicitly states that this hospital's diagnostic wing offers CT scans."
"Suyog Diagnostic Centre","Office no, Devesh Business Centre, 101 & 201, Alandi Rd, in front of ShivGanesh Mandir, Vishrant Society, Vishrantwadi, Pune, Maharashtra 411015, India.","083789 75247","","https://www.google.com/maps/search/?api=1&query=Suyog+Diagnostic+Centre+Office+no%2C+Devesh+Business+Centre%2C+101+%26+201%2C+Alandi+Rd%2C+in+front+of+ShivGanesh+Mandir%2C+Vishrant+Society%2C+Vishrantwadi%2C+Pune%2C+Maharashtra+411015%2C+India.","The services list explicitly includes 'CT scans' as one of the offered radiology services."
"Sahyadri Super Speciality Hospital Nagar Road","Pune Nagar Rd, near HERMES HERITAGE, Hermes Heritage Society Phase 1, Shastrinagar, Yerawada, Pune, Maharashtra 411006, India.","088888 22222","","https://www.google.com/maps/search/?api=1&query=Sahyadri+Super+Speciality+Hospital+Nagar+Road+Pune+Nagar+Rd%2C+near+HERMES+HERITAGE%2C+Hermes+Heritage+Society+Phase+1%2C+Shastrinagar%2C+Yerawada%2C+Pune%2C+Maharashtra+411006%2C+India.","The text states that the hospital's Diagnostic & Imaging department includes CT Scan services."
"Ayucare Diagnostic Center| MRI Center | CT Scan Center","Office No 2, Wing B, 1st, Optimus, opp. Lunkad Queensland, Konark Nagar, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014, India.","095116 91729","","https://www.google.com/maps/search/?api=1&query=Ayucare+Diagnostic+Center%7C+MRI+Center+%7C+CT+Scan+Center+Office+No+2%2C+Wing+B%2C+1st%2C+Optimus%2C+opp.+Lunkad+Queensland%2C+Konark+Nagar%2C+Mhada+Colony%2C+Viman+Nagar%2C+Pune%2C+Maharashtra+411014%2C+India.","The center's name identifies it as a 'CT Scan Center' and its services explicitly list 'CT scans'."
"Vijaya PH Diagnostic Centre, Satara Road","Lotus Court, Pune - Satara Rd, opposite Adinath Society, near Parvati industrial, Navmaharshtra Society, Parvati Industrial Estate, Parvati Paytha, Pune, Maharashtra 411009, India","092402 22222","","https://www.google.com/maps/search/?api=1&query=Vijaya+PH+Diagnostic+Centre%2C+Satara+Road+Lotus+Court%2C+Pune+-+Satara+Rd%2C+opposite+Adinath+Society%2C+near+Parvati+industrial%2C+Navmaharshtra+Society%2C+Parvati+Industrial+Estate%2C+Parvati+Paytha%2C+Pune%2C+Maharashtra+411009%2C+India","The text states this center provides advanced radiology procedures including PET CT scans and is part of a network using 160-slice CT scanners."
"EnsoCare - Aundh (Nagras Road)","First Floor, Vasundhara Space, Nagras Rd, near Rahul Restaurant, Ward No. 8, Aundh, Pune, Maharashtra 411067","091683 08686","","https://www.google.com/maps/search/?api=1&query=EnsoCare+-+Aundh+(Nagras+Road)+First+Floor,+Vasundhara+Space,+Nagras+Rd,+near+Rahul+Restaurant,+Ward+No.+8,+Aundh,+Pune,+Maharashtra+411067","The text explicitly states that the center offers services including a 128-slice CT scanner."
"Star Imaging Deccan","Joshi Hospital Campus Opposite Kamla Nehru Park, Erandwane, Pune, Maharashtra 411004","079 4261 1126","","https://www.google.com/maps/search/?api=1&query=Star+Imaging+Deccan+Joshi+Hospital+Campus+Opposite+Kamla+Nehru+Park,+Erandwane,+Pune,+Maharashtra+411004","The text confirms the center provides imaging services including CT scans with both 160-slice and 32-slice scanners."
"Radiovision Diagnostics - Aundh","Ground Floor, Radiovision Diagnostics, YASH TOWER, 3, DP Rd, opp. DAV Public School Gate, Ward No. 8, Aundh, Pune, Maharashtra 411067","087887 73865","","https://www.google.com/maps/search/?api=1&query=Radiovision+Diagnostics+-+Aundh+Ground+Floor,+Radiovision+Diagnostics,+YASH+TOWER,+3,+DP+Rd,+opp.+DAV+Public+School+Gate,+Ward+No.+8,+Aundh,+Pune,+Maharashtra+411067","The text clearly states that the diagnostic center offers CT scan services."
"Sunrise Diagnostics","Ground Floor,Building ,Karvenagar, THE BUSINESS HUB, 2, Karve Rd, Opposite Mirch Masala Hotel, Near Vandevi Mandir, Happy Colony, Kothrud, Pune, Maharashtra 411052","090285 66644","","https://www.google.com/maps/search/?api=1&query=Sunrise+Diagnostics+Ground+Floor%2CBuilding+%2CKarvenagar%2C+THE+BUSINESS+HUB%2C+2%2C+Karve+Rd%2C+Opposite+Mirch+Masala+Hotel%2C+Near+Vandevi+Mandir%2C+Happy+Colony%2C+Kothrud%2C+Pune%2C+Maharashtra+411052","The provided text lists 'CT scans' as one of the services offered by the center."
"AARTHI Scans and Labs","SHOP NO 1, 2 AND OFFICE NO. 7, ON GROUND FLOOR, AUDUMBER HARITAGE, 430/1, MANGALWAR, Mangalwar Peth, Kasba Peth, Pune, Maharashtra 411011","076589 76589","","https://www.google.com/maps/search/?api=1&query=AARTHI+Scans+and+Labs+SHOP+NO+1%2C+2+AND+OFFICE+NO.+7%2C+ON+GROUND+FLOOR%2C+AUDUMBER+HARITAGE%2C+430%2F1%2C+MANGALWAR%2C+Mangalwar+Peth%2C+Kasba+Peth%2C+Pune%2C+Maharashtra+411011","The text clearly states that the center is 'providing CT scans and other imaging services'."
"Pioneer Diagnostic Center","1st, 2nd Floor, Vishnu Arcade, Karve Rd, near Hotel Sheetal, near Karve Statue, Mayur Colony, Kothrud, Pune, Maharashtra 411038","075077 73989","","https://www.google.com/maps/search/?api=1&query=Pioneer+Diagnostic+Center+1st%2C+2nd+Floor%2C+Vishnu+Arcade%2C+Karve+Rd%2C+near+Hotel+Sheetal%2C+near+Karve+Statue%2C+Mayur+Colony%2C+Kothrud%2C+Pune%2C+Maharashtra+411038","The text explicitly lists 'CT scans' among the services offered by this center."
"Inamdar MRI CT Scan Diagnostic Center","B-101, Basement Floor, Inamdar Hospital, Fatima Nagar, Wanowrie, Pune, Maharashtra 411013","077220 30082","","https://www.google.com/maps/search/?api=1&query=Inamdar+MRI+CT+Scan+Diagnostic+Center+B-101%2C+Basement+Floor%2C+Inamdar+Hospital%2C+Fatima+Nagar%2C+Wanowrie%2C+Pune%2C+Maharashtra+411013","The center's name includes 'CT Scan' and the text also confirms that it 'offers CT scans'."
"Xpert CT Scan & Diagnostics","Shop no.23, Lower Floor, L-Square, S.No.282/3/3, Porwal Rd, Kutwal Colony, Lohegaon, Pune, Maharashtra 411047, India.","093735 69584","","https://www.google.com/maps/search/?api=1&query=Xpert+CT+Scan+%26+Diagnostics+Shop+no.23%2C+Lower+Floor%2C+L-Square%2C+S.No.282%2F3%2F3%2C+Porwal+Rd%2C+Kutwal+Colony%2C+Lohegaon%2C+Pune%2C+Maharashtra+411047%2C+India.","The center's name explicitly indicates that it provides CT scan services."
"Texas Imaging & Labs","Lotus Court, Old Mundhwa Rd, Tukaram Nagar, Kharadi, Pune, Maharashtra 411014, India","077750 00247","","https://www.google.com/maps/search/?api=1&query=Texas+Imaging+%26+Labs+Lotus+Court%2C+Old+Mundhwa+Rd%2C+Tukaram+Nagar%2C+Kharadi%2C+Pune%2C+Maharashtra+411014%2C+India","The text states in the services description that the center provides 'CT scans'."
"Poona Diagnostic Services - CT Scan in Pune","Poona Hospital And Research Centre 27, Sadashiv Peth, Nr. Alka Talkies, Ganjwe Wadi, Sadashiv Peth, Pune, Maharashtra 411030","080557 83683","","https://www.google.com/maps/search/?api=1&query=Poona+Diagnostic+Services+-+CT+Scan+in+Pune+Poona+Hospital+And+Research+Centre+27%2C+Sadashiv+Peth%2C+Nr.+Alka+Talkies%2C+Ganjwe+Wadi%2C+Sadashiv+Peth%2C+Pune%2C+Maharashtra+411030","The center's name includes ""CT Scan in Pune"" and the description states it is a ""diagnostic center with a CT scanner""."
"ONP CT Scan Centre","1671, 75, Ganeshkhind Rd, near hotel pride, Narveer Tanaji Wadi, Shivajinagar, Pune, Maharashtra 411005","020 6721 6600","","https://www.google.com/maps/search/?api=1&query=ONP+CT+Scan+Centre+1671%2C+75%2C+Ganeshkhind+Rd%2C+near+hotel+pride%2C+Narveer+Tanaji+Wadi%2C+Shivajinagar%2C+Pune%2C+Maharashtra+411005","The facility's name is ""ONP CT Scan Centre"", which directly indicates the availability of a CT scanner."
"Krsnaa Diagnostics Ltd","Vetal Baba chowk, GRHH+M9Q, Senapati Bapat Rd, Shivaji Co operative Housing Society, Bhageerath, Gokhalenagar, Pune, Maharashtra 411016","020 6814 6814","","https://www.google.com/maps/search/?api=1&query=Krsnaa+Diagnostics+Ltd+Vetal+Baba+chowk%2C+GRHH%2BM9Q%2C+Senapati+Bapat+Rd%2C+Shivaji+Co+operative+Housing+Society%2C+Bhageerath%2C+Gokhalenagar%2C+Pune%2C+Maharashtra+411016","The text explicitly states this provider offers imaging services ""including CT scans""."
"Tesla Hi-Tech- Imaging and Diagnostic Centre","CTS-5217/1, Indrani Nagar, Kharalwadi, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018","091750 14994","","https://www.google.com/maps/search/?api=1&query=Tesla+Hi-Tech-+Imaging+and+Diagnostic+Centre+CTS-5217/1%2C+Indrani+Nagar%2C+Kharalwadi%2C+Pimpri+Colony%2C+Pimpri-Chinchwad%2C+Maharashtra+411018","The text introduces this center as one of the facilities in the area that offers CT scan services."
"Nucleus Diagnostics","The Jewel Of Pimpri, Kamala Cross Rd, opp. PCMC BUILDING, MIDC, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018","091686 83970","","https://www.google.com/maps/search/?api=1&query=Nucleus+Diagnostics+The+Jewel+Of+Pimpri%2C+Kamala+Cross+Rd%2C+opp.+PCMC+BUILDING%2C+MIDC%2C+Pimpri+Colony%2C+Pimpri-Chinchwad%2C+Maharashtra+411018","The text explicitly states that this center offers 'Multislice CT Scans'."
"Star Imaging Wakad","Solitaire Business Hub - Wakad, Chikhali - Kaspate Vasti BRTS Rd, opp. Ambience hotel, Vishnu Dev Nagar, Wakad, Pimpri-Chinchwad, Maharashtra 411057","079 4261 1128","","https://www.google.com/maps/search/?api=1&query=Star+Imaging+Wakad+Solitaire+Business+Hub+-+Wakad%2C+Chikhali+-+Kaspate+Vasti+BRTS+Rd%2C+opp.+Ambience+hotel%2C+Vishnu+Dev+Nagar%2C+Wakad%2C+Pimpri-Chinchwad%2C+Maharashtra+411057","The text confirms the availability of a CT scanner by stating that the center 'offers 128-slice CT scans'."
"Krsnaa Diagnostics Kothrud | Pathology, Radiology.","Shastri Nagar Rd, Azad Nagar, Kothrud, Pune, Maharashtra 411038, India.","096233 96233","","https://www.google.com/maps/search/?api=1&query=Krsnaa+Diagnostics+Kothrud+%7C+Pathology%2C+Radiology.+Shastri+Nagar+Rd%2C+Azad+Nagar%2C+Kothrud%2C+Pune%2C+Maharashtra+411038%2C+India.","The text explicitly states that 'Krsnaa Diagnostics provides a range of imaging services, including CT scans, MRI, and X-rays.'"
"AARTHI SCANS AND LABS | DIAGNOSTIC CENTER | KOTHRUD","S.No.148, Neena Co-op. Housing Society, Paud Rd, opposite Vanaz Engineers Limited, Lokmanya Colony, Kothrud, Pune, Maharashtra 411038, India.","076589 76589","","https://www.google.com/maps/search/?api=1&query=AARTHI+SCANS+AND+LABS+%7C+DIAGNOSTIC+CENTER+%7C+KOTHRUD+S.No.148%2C+Neena+Co-op.+Housing+Society%2C+Paud+Rd%2C+opposite+Vanaz+Engineers+Limited%2C+Lokmanya+Colony%2C+Kothrud%2C+Pune%2C+Maharashtra+411038%2C+India.","The provided text explicitly confirms that 'AARTHI SCANS AND LABS offers CT scan services among a variety of other diagnostic tests.'"
"Vijaya PH Diagnostic Centre","Aditya business centre, 1st floor B wing, above YES Bank, Fullnagar, Shivneri Nagar, Kondhwa, Pune, Maharashtra 411048, India.","092402 22222","","https://www.google.com/maps/search/?api=1&query=Vijaya+PH+Diagnostic+Centre+Aditya+business+centre%2C+1st+floor+B+wing%2C+above+YES+Bank%2C+Fullnagar%2C+Shivneri+Nagar%2C+Kondhwa%2C+Pune%2C+Maharashtra+411048%2C+India.","The center's list of services explicitly states they offer 'PET CT scans'."
"Nidaan CBCT & OPG Centre, Wanowrie, Pune","PARMAR PARK PHASE-2, Vitthal Rao Shivarkar Rd, Phase 2, Wanowrie, Pune, Maharashtra 411040, India.","098230 05337","","https://www.google.com/maps/search/?api=1&query=Nidaan+CBCT+%26+OPG+Centre%2C+Wanowrie%2C+Pune+PARMAR+PARK+PHASE-2%2C+Vitthal+Rao+Shivarkar+Rd%2C+Phase+2%2C+Wanowrie%2C+Pune%2C+Maharashtra+411040%2C+India.","The text confirms the center offers CBCT, which is an acronym for Cone Beam Computed Tomography."
"Sonoclinic Diagnostic Center","Shop no. 1, Memory Craft, Society, Vitthal Rao Shivarkar Rd, Vikas Nagar, Wanwadi, Pune, Maharashtra 411040, India.","090282 43338","","https://www.google.com/maps/search/?api=1&query=Sonoclinic+Diagnostic+Center+Shop+no.+1%2C+Memory+Craft%2C+Society%2C+Vitthal+Rao+Shivarkar+Rd%2C+Vikas+Nagar%2C+Wanwadi%2C+Pune%2C+Maharashtra+411040%2C+India.","The center's provided services explicitly list 'CT scans' as an available imaging service."
"PET CT Scan Center","FWM3+XW8, Disney Park, Azad Nagar, Wanowrie, Pune, Maharashtra 411022, India.","020 6649 4977","","https://www.google.com/maps/search/?api=1&query=PET+CT+Scan+Center+FWM3%2BXW8%2C+Disney+Park%2C+Azad+Nagar%2C+Wanowrie%2C+Pune%2C+Maharashtra+411022%2C+India.","The center's name is 'PET CT Scan Center' and the text states it provides 'CT scan services'."
"Surya Diagnostics","S-16/17, 2nd Floor Destination Centre Mall, Nanded City, Sinhgad Rd, Nanded, Pune, Maharashtra 411068, India.","081818 17834","","https://www.google.com/maps/search/?api=1&query=Surya+Diagnostics+S-16/17%2C+2nd+Floor+Destination+Centre+Mall%2C+Nanded+City%2C+Sinhgad+Rd%2C+Nanded%2C+Pune%2C+Maharashtra+411068%2C+India.","The text introduces this center as part of a list of facilities that definitively offer CT scan services."
"Vintage CT Diagnostic Centre","Shop No 36 Ground floor, Tatva Hotel, Blue sapphire, and, near Nexa showroom, Vishawshanti Colony, Pimple Saudagar, Pune, Pimpri-Chinchwad, Maharashtra 411027, India","089831 22599","","https://www.google.com/maps/search/?api=1&query=Vintage+CT+Diagnostic+Centre+Shop+No+36+Ground+floor%2C+Tatva+Hotel%2C+Blue+sapphire%2C+and%2C+near+Nexa+showroom%2C+Vishawshanti+Colony%2C+Pimple+Saudagar%2C+Pune%2C+Pimpri-Chinchwad%2C+Maharashtra+411027%2C+India","The center's name is ""Vintage CT Diagnostic Centre"", which directly indicates the availability of CT services."
"UberCare Wakad- CT , MRI , Sonography, X-Ray Scan Pathology Lab Center","Ground Floor, Sonigara Landmark, Chatrapati Chowk Rd, Dynasty Society, Kaspate Wasti, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057, India","070669 05004","","https://www.google.com/maps/search/?api=1&query=UberCare+Wakad-+CT+%2C+MRI+%2C+Sonography%2C+X-Ray+Scan+Pathology+Lab+Center+Ground+Floor%2C+Sonigara+Landmark%2C+Chatrapati+Chowk+Rd%2C+Dynasty+Society%2C+Kaspate+Wasti%2C+Wakad%2C+Pune%2C+Pimpri-Chinchwad%2C+Maharashtra+411057%2C+India","The center's name includes ""CT"" and the text confirms they offer ""CT scans"" as a service."
"Unique Wellness - Aundh MRI Scan, CT Scan","District Hospital Campus, near Sangvi Phata road, Defence Area, Aundh, Pimpri-Chinchwad, Maharashtra 411027, India","098181 12932","","https://www.google.com/maps/search/?api=1&query=Unique+Wellness+-+Aundh+MRI+Scan%2C+CT+Scan+District+Hospital+Campus%2C+near+Sangvi+Phata+road%2C+Defence+Area%2C+Aundh%2C+Pimpri-Chinchwad%2C+Maharashtra+411027%2C+India","The center's name, ""Unique Wellness - Aundh MRI Scan, CT Scan"", explicitly mentions the availability of CT scans."
"Krsnaa Retail Pvt. Ltd. | Sainath Hospital","Pune - Nashik Hwy, Moshi Pradhikaran, Sector Number 4, Moshi, Pimpri-Chinchwad, Maharashtra 411070, India.","096233 96233","","https://www.google.com/maps/search/?api=1&query=Krsnaa%20Retail%20Pvt.%20Ltd.%20%7C%20Sainath%20Hospital%20Pune%20-%20Nashik%20Hwy%2C%20Moshi%20Pradhikaran%2C%20Sector%20Number%204%2C%20Moshi%2C%20Pimpri-Chinchwad%2C%20Maharashtra%20411070%2C%20India.","The text states that the center provides a variety of CT scan services and is equipped with 16, 32, 64, and 128-slice CT scan systems."
"Jai Ganesh Diagnostics | Best Sonography in Bhosari | Best Memography | Ct Scan Center in Bhosari / Moshi","Moshi road, Sector No. 3, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411039, India.","077438 02626","","https://www.google.com/maps/search/?api=1&query=Jai%20Ganesh%20Diagnostics%20%7C%20Best%20Sonography%20in%20Bhosari%20%7C%20Best%20Memography%20%7C%20Ct%20Scan%20Center%20in%20Bhosari%20%2F%20Moshi%20Moshi%20road%2C%20Sector%20No.%203%2C%20Bhosari%2C%20Pune%2C%20Pimpri-Chinchwad%2C%20Maharashtra%20411039%2C%20India.","The text confirms the center offers a ""Multi-Slice High-Speed CT Scan"" and performs various procedures including HRCT of the thorax and CT-guided biopsies."
"Diagnopein Diagnostic Center - Hadapsar","Vishal Ventila"", Ground Floor, Shop No. 3,4,5,6 S.No. 151/20, Plot-B, near Noble Hospital, Magarpatta, Hadpsar, Pune, Maharashtra 411013, India.","092041 08108","","https://www.google.com/maps/search/?api=1&query=Diagnopein+Diagnostic+Center+-+Hadapsar+Vishal+Ventila%22%2C+Ground+Floor%2C+Shop+No.+3%2C4%2C5%2C6+S.No.+151%2F20%2C+Plot-B%2C+near+Noble+Hospital%2C+Magarpatta%2C+Hadpsar%2C+Pune%2C+Maharashtra+411013%2C+India.","The text states that the center has 'world-class CT scan equipment'."
"Sahyadri Super Speciality Hospital, Deccan Gymkhana","Plot No. 30-C, Karve Rd, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004, India","08806252525","","https://www.google.com/maps/search/?api=1&query=Sahyadri+Super+Speciality+Hospital,+Deccan+Gymkhana+Plot+No.+30-C,+Karve+Rd,+Kachare+Colony,+Deccan+Gymkhana,+Pune,+Maharashtra+411004,+India","The text explicitly states that this hospital offers CT scan services."
"Manipal Hospitals Baner","Survey No 111/11/1, Veerbhadra Nagar Rd, Baner - Mahalunge Rd, Veerbhadra Nagar, Baner, Pune, Maharashtra 411045, India","020 6813 8888","","https://www.google.com/maps/search/?api=1&query=Manipal+Hospitals+Baner+Survey+No+111%2F11%2F1%2C+Veerbhadra+Nagar+Rd%2C+Baner+-+Mahalunge+Rd%2C+Veerbhadra+Nagar%2C+Baner%2C+Pune%2C+Maharashtra+411045%2C+India","The text states the hospital has a radiology department equipped with a 128-slice MDCT scanner."
"Inamdar Multispeciality Hospital","Inamdar Hospital, 15, Vitthal Rao Shivarkar Rd, Fatima Nagar, Wanowrie, Pune, Maharashtra 411013, India","077220 30082","","https://www.google.com/maps/search/?api=1&query=Inamdar+Multispeciality+Hospital+Inamdar+Hospital%2C+15%2C+Vitthal+Rao+Shivarkar+Rd%2C+Fatima+Nagar%2C+Wanowrie%2C+Pune%2C+Maharashtra+411013%2C+India","The hospital has a dedicated diagnostic center named 'Inamdar MRI CT Scan Diagnostic Center'."
"Ruby Ailcare Services Pvt Ltd","Yashwantrao Chavan Memorial Hospital, YCM Hospital Rd, Sant Tukaram Nagar, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411018, India.","020 6733 2199","","https://www.google.com/maps/search/?api=1&query=Ruby+Ailcare+Services+Pvt+Ltd+Yashwantrao+Chavan+Memorial+Hospital, YCM+Hospital+Rd, Sant+Tukaram+Nagar, Pimpri+Colony, Pune, Pimpri-Chinchwad, Maharashtra+411018, India.","The text confirms the company provides diagnostic services 'such as CT scans'."
"Krsnaa Diagnostics at Lokmanya Hospital, Nigdi","Sector No. 24, Pradhikaran, Nigdi, Pimpri-Chinchwad, Maharashtra 411044","020 6814 6814","","https://www.google.com/maps/search/?api=1&query=Krsnaa+Diagnostics+at+Lokmanya+Hospital%2C+Nigdi+Sector+No.+24%2C+Pradhikaran%2C+Nigdi%2C+Pimpri-Chinchwad%2C+Maharashtra+411044","The text explicitly states that the center offers a variety of services, including CT scans."
"Raaya Diagnostic Centre in Moshi","Gr floor, Kamalraj Datta Vihar Society, Central, Dehu - Moshi Rd, near Priyadarshini High School, MIDC, Moshi, Pimpri-Chinchwad, Maharashtra 411070","093228 22962","","https://www.google.com/maps/search/?api=1&query=Raaya+Diagnostic+Centre+in+Moshi+Gr+floor%2C+Kamalraj+Datta+Vihar+Society%2C+Central%2C+Dehu+-+Moshi+Rd%2C+near+Priyadarshini+High+School%2C+MIDC%2C+Moshi%2C+Pimpri-Chinchwad%2C+Maharashtra+411070","The text confirms the center's offerings include a 32-slice CT scan."
"Megavision Diagnostic Centre in Nigdi","C Wing, Kohinoor Arcade, Tilak Chowk, Nigdi, Pune, Maharashtra-411044","08888861224","","https://www.google.com/maps/search/?api=1&query=Megavision+Diagnostic+Centre+in+Nigdi+C+Wing%2C+Kohinoor+Arcade%2C+Tilak+Chowk%2C+Nigdi%2C+Pune%2C+Maharashtra-411044","The text mentions that this center offers CT scan services and is equipped with a 32-slice CT scan machine."
"Ruby Hall Clinic, Wanowrie","59/6, Disney Park, Azad Nagar, Wanowrie, Pune, Maharashtra 411022, India.","020 6649 4949","","https://www.google.com/maps/search/?api=1&query=Ruby+Hall+Clinic,+Wanowrie+59/6,+Disney+Park,+Azad+Nagar,+Wanowrie,+Pune,+Maharashtra+411022,+India.","The text states that the clinic has recently installed a new, state-of-the-art CT scanner."
"BHARAKT DIAGNOSTICS (Golibar Maidan)","Sardar Vallabhbhai Patel Cantonment General Hospital, opposite Golibar Maidan Road, Pune, Maharashtra 411001, India.","070306 00100","","https://www.google.com/maps/search/?api=1&query=BHARAKT+DIAGNOSTICS+(Golibar+Maidan)+Sardar+Vallabhbhai+Patel+Cantonment+General+Hospital,+opposite+Golibar+Maidan+Road,+Pune,+Maharashtra+411001,+India.","The text confirms that the center's comprehensive range of medical and diagnostic services includes CT scans."
"Inamdar Multispeciality Hospital","building s No, Inamdar Hospital, 15, Vitthal Rao Shivarkar Rd, Fatima Nagar, Wanowrie, Pune, Maharashtra 411013, India.","020 6681 2222","","https://www.google.com/maps/search/?api=1&query=Inamdar+Multispeciality+Hospital+building+s+No,+Inamdar+Hospital,+15,+Vitthal+Rao+Shivarkar+Rd,+Fatima+Nagar,+Wanowrie,+Pune,+Maharashtra+411013,+India.","The hospital is described as being equipped with an advanced diagnostic center that offers CT scans."
